intent_내_요금제_문의	가입되어 있는 요금 상품 뭔지 알아 보려면?		
intent_내_요금제_문의	가입되어 있는 요금 플랜 뭔지 알고 싶어요		
intent_내_요금제_문의	가입되어 있는 요금 플랜 알려면?		
intent_내_요금제_문의	가입되어 있는 요금제 알고싶어요.		
intent_내_요금제_문의	가입되어 있는 요금제 어떤 건가요?		
intent_내_요금제_문의	나 가입된 요금제 뭔지 아니?		
intent_내_요금제_문의	나 가입한 요금제가 뭐였지?		
intent_내_요금제_문의	나 요금제 뭐 쓰고 있는지 궁금해		
intent_내_요금제_문의	나 요금제 뭐 쓰고 있는지 궁금해		
intent_내_요금제_문의	나 요금제 뭐로 가입했더라?		
intent_내_요금제_문의	나 요금제 쓰고 있는 거 어떤 거야?		
intent_내_요금제_문의	나 요금제 쓰는 게 뭔지 알고 싶어		
intent_내_요금제_문의	나 지금 가입된 요금제 무엇인지 보여줘		
intent_내_요금제_문의	나 지금 무슨 요금제 쓰고 있는 거야?		
intent_내_요금제_문의	나 지금 사용하는 요금제 뭐야?		
intent_내_요금제_문의	나 지금 쓰고 있는 요금제 뭐야?		
intent_내_요금제_문의	나 지금 쓰는 요금제가 뭐야?		
intent_내_요금제_문의	나 지금 어떤 요금제 사용하고 있어?		
intent_내_요금제_문의	나 지금 요금제 뭐 쓰고 있는 건지 알아?		
intent_내_요금제_문의	나 지금 요금제 뭐 쓰고 있어?		
intent_내_요금제_문의	나 현재 가입된 요금제 뭔지 알려줄래?		
intent_내_요금제_문의	나의 요금 상품 보기		
intent_내_요금제_문의	나의 요금 상품 좀 볼게요		
intent_내_요금제_문의	나의 요금 상품 확인하기		
intent_내_요금제_문의	나의 요금 상품 확인하는 방법		
intent_내_요금제_문의	나의 요금 상품이 뭐죠?		
intent_내_요금제_문의	나의 요금 플랜 조회하기		
intent_내_요금제_문의	나의 요금제 확인하기		
intent_내_요금제_문의	내 T 요금제 확인하는 방법 좀 알려주세요		
intent_내_요금제_문의	내 사용 중 요금제 보기		
intent_내_요금제_문의	내 요금 상품이 뭔가요?		
intent_내_요금제_문의	내 요금 플랜 뭔지 알려줘		
intent_내_요금제_문의	내 요금제 가입 정보 문의		
intent_내_요금제_문의	내 요금제 가입 현황 보기		
intent_내_요금제_문의	내 요금제 무엇인지 알려줘		
intent_내_요금제_문의	내 요금제 뭔지 궁금한데 알려줄 수 있니?		
intent_내_요금제_문의	내 요금제 뭔지 보고 싶어		
intent_내_요금제_문의	내 요금제 뭔지 알아보는 법?		
intent_내_요금제_문의	내 요금제 뭔지 어떻게 알아봐?		
intent_내_요금제_문의	내 요금제 뭔지 좀 알려줘		
intent_내_요금제_문의	내 요금제 뭔지 확인 좀 부탁해		
intent_내_요금제_문의	내 요금제 보기		
intent_내_요금제_문의	내 요금제 어떤 건지 보려면?		
intent_내_요금제_문의	내 요금제 어떤 건지 알아보는 방법 없나요?		
intent_내_요금제_문의	내 요금제 정보 보기		
intent_내_요금제_문의	내 요금제 정보 조회하기		
intent_내_요금제_문의	내 요금제 정보 확인 좀		
intent_내_요금제_문의	내 요금제 조회		
intent_내_요금제_문의	내 요금제 지금 뭘로 되어 있어?		
intent_내_요금제_문의	내 요금제 지금 확인 가능할까?		
intent_내_요금제_문의	내 요금제 확인		
intent_내_요금제_문의	내 요금제 확인 어떻게 하나요?		
intent_내_요금제_문의	내 요금제 확인법 좀		
intent_내_요금제_문의	내 요금제 확인하기		
intent_내_요금제_문의	내 요금제 확인할려면?		
intent_내_요금제_문의	내 요금제에 대해 알려줘		
intent_내_요금제_문의	내 지금 요금제 뭐야?		
intent_내_요금제_문의	내 지금 요금제 뭔지 보기		
intent_내_요금제_문의	내 현재 요금제 뭐니		
intent_내_요금제_문의	내 현재 요금제 뭘로 되어 있니?		
intent_내_요금제_문의	내 현재 요금제 어디서 봐?		
intent_내_요금제_문의	내 현재 요금제 정보		
intent_내_요금제_문의	내 현재 요금제 정보 좀 보려고		
intent_내_요금제_문의	내 현재 요금제 조회하기		
intent_내_요금제_문의	내 현재 요금제가 뭘까?		
intent_내_요금제_문의	내가 가입된 요금제 정보		
intent_내_요금제_문의	내가 가입한 요금제가 뭐였지		
intent_내_요금제_문의	내가 가입한 요금제가 어떤 거더라		
intent_내_요금제_문의	내가 사용 중인 요금 상품 뭔지 알려줘		
intent_내_요금제_문의	내가 사용 중인 요금제 이름이 뭐야?		
intent_내_요금제_문의	내가 사용 중인 요금제는?		
intent_내_요금제_문의	내가 사용 중인 현재 요금제 뭐야?		
intent_내_요금제_문의	내가 사용하고 있는 요금제 관련 내용 알려줘		
intent_내_요금제_문의	내가 사용하고 있는 요금제가 뭐지?		
intent_내_요금제_문의	내가 사용하고 있는 요금제가 어떤 것인지 확인하기		
intent_내_요금제_문의	내가 사용하는 요금 플랜 뭐야?		
intent_내_요금제_문의	내가 사용하는 요금제 확인하는 법		
intent_내_요금제_문의	내가 쓰고 있는 요금제 뭐지		
intent_내_요금제_문의	내가 쓰고 있는 요금제 이름 뭐야?		
intent_내_요금제_문의	내가 쓰고 있는 요금제 혜택이 뭐가 있지?		
intent_내_요금제_문의	내가 쓰는 요금 상품 좀 알고 싶은데		
intent_내_요금제_문의	내가 쓰는 요금 플랜 확인하기		
intent_내_요금제_문의	내가 쓰는 요금제 뭔지 알려줄래?		
intent_내_요금제_문의	내가 쓰는 요금제 뭔지 확인하기		
intent_내_요금제_문의	내가 쓰는 요금제 어떤 건지 알려줘		
intent_내_요금제_문의	내가 쓰는 요금제 정보 보기		
intent_내_요금제_문의	내가 쓰는 요금제 확인 방법		
intent_내_요금제_문의	내가 쓰는 요금제가 뭔지 아니?		
intent_내_요금제_문의	내가 쓰는 요금제는 뭘까?		
intent_내_요금제_문의	내가 쓰는 요금제 관련 정보 좀		
intent_내_요금제_문의	내가 쓰는 현재 요금제 뭐지?		
intent_내_요금제_문의	내가 쓰는 현재 요금제 뭔지 알려줄래?		
intent_내_요금제_문의	내가 어떤 요금상품 사용중인지 말해주세요.		
intent_내_요금제_문의	내가 이용하고 있는 요금제 문의		
intent_내_요금제_문의	내가 지금 사용하는 요금제 어떤 거야?		
intent_내_요금제_문의	내가 지금 쓰는 요금제 뭐야?		
intent_내_요금제_문의	내가 현재 쓰는 요금제 어떤 건지 알려줄래?		
intent_내_요금제_문의	내가 지금 쓰고 있는 요금제가 뭔지 알려줄래?		
intent_내_요금제_문의	내가 쓰고 있는 요금제가 뭐지		
intent_내_요금제_문의	무슨 요금 상품 쓰는 중인지 알아보는 법		
intent_내_요금제_문의	무슨 요금제 사용 중인지 어디서 알아봐요?		
intent_내_요금제_문의	무슨 요금제 사용 중인지 어떻게 아나요?		
intent_내_요금제_문의	무슨 요금제 쓰는 중인지 확인하는 방법		
intent_내_요금제_문의	사용 요금제는 어디서 확인해야 하나요?		
intent_내_요금제_문의	사용 중인 요금 상품 정보 보기		
intent_내_요금제_문의	사용 중인 요금제 확인 어떻게 하는 거예요?		
intent_내_요금제_문의	사용 중인 요금제 확인하는 것 관련한 문의입니다		
intent_내_요금제_문의	쓰고 있는 요금제 확인할 수 있는 방법이 있을까요?		
intent_내_요금제_문의	어디에서 현재 요금제 조회 가능해?		
intent_내_요금제_문의	어떤 요금 플랜 지금 쓰는 중인지 보여줘		
intent_내_요금제_문의	어떤 요금제 가입되어있는지 확인		
intent_내_요금제_문의	어떤 요금제 사용 중인 건지 알고 싶은데요		
intent_내_요금제_문의	어떤 요금제 사용 중인지 조회하기		
intent_내_요금제_문의	어떤 요금제를 쓰고 있는지 어떻게 알아보나요?		
intent_내_요금제_문의	요금제 가입현황 알려주세요.		
intent_내_요금제_문의	요금제 뭐 쓰고 있는지는 어떻게 확인하죠?		
intent_내_요금제_문의	요금제 어떤 거 쓰는지 확인하는 법		
intent_내_요금제_문의	요금제 확인 방법 질문이요		
intent_내_요금제_문의	요금제 확인 어떻게 해야 하는지 알려주세요		
intent_내_요금제_문의	저 무슨 요금제 사용 중인가요?		
intent_내_요금제_문의	저 어떤 요금제 쓰는지 알려주세요		
intent_내_요금제_문의	저 요금제 어떤거 쓰고 있나요?		
intent_내_요금제_문의	저 지금 쓰고 있는 요금제 뭐죠?		
intent_내_요금제_문의	저 지금 쓰는 요금 플랜 뭔가요?		
intent_내_요금제_문의	저 지금 요금 플랜 뭔지 봐주세요		
intent_내_요금제_문의	저 현재 사용 중인 요금제 확인할래요		
intent_내_요금제_문의	제 요금 상품이 뭔지 궁금해요		
intent_내_요금제_문의	제 요금제 뭔지 궁금해서요		
intent_내_요금제_문의	제 요금제 뭔지 보고 싶어요		
intent_내_요금제_문의	제 요금제 뭔지 알려주세요		
intent_내_요금제_문의	제 요금제 뭔지 확인 부탁해요		
intent_내_요금제_문의	제 요금제 어디서 확인하나요?		
intent_내_요금제_문의	제 요금제 어떤 건지 궁금합니다		
intent_내_요금제_문의	제 요금제 어떤 건지 확인 좀 부탁드려요		
intent_내_요금제_문의	제 요금제 어떻게 확인하나요?		
intent_내_요금제_문의	제 요금제 이름 좀 알려주세요		
intent_내_요금제_문의	제 요금제 확인 가능할까요?		
intent_내_요금제_문의	제 요금제 확인 좀 해주세요		
intent_내_요금제_문의	제 요금제 확인하는 것 관련 질문이요		
intent_내_요금제_문의	제 현재 요금제가 뭔지 몰라서요		
intent_내_요금제_문의	제가 가입된 요금제 정보 좀 보여주세요		
intent_내_요금제_문의	제가 가입된 요금플랜이 뭔가요?		
intent_내_요금제_문의	제가 무슨 요금제를 쓰는지 어떻게 알아 보나요?		
intent_내_요금제_문의	제가 사용하는 요금제가 뭔지 몰라서 문의드려요		
intent_내_요금제_문의	제가 쓰고 있는 요금제가 뭔지 모르겠어요		
intent_내_요금제_문의	제가 쓰고 있는 요금제가 뭔지 알려 주세요		
intent_내_요금제_문의	제가 쓰는 요금 상품이 뭘까요?		
intent_내_요금제_문의	제가 쓰는 요금 플랜 어떤 건가요?		
intent_내_요금제_문의	제가 쓰는 요금제 무슨 요금제인가요?		
intent_내_요금제_문의	제가 쓰는 요금제 뭔지 확인 어떻게 해요?		
intent_내_요금제_문의	제가 쓰는 요금제 확인 방법이 어떻게 되나요?		
intent_내_요금제_문의	제가 어떤 요금제를 사용하는지 어떻게 아나요?		
intent_내_요금제_문의	제가 이용하고 있는 요금제 정보 알려주세요		
intent_내_요금제_문의	제가 이용하는 요금 상품 뭔가요?		
intent_내_요금제_문의	제가 지금 무슨 요금제 쓰는지 알고 싶어요		
intent_내_요금제_문의	제가 지금 무슨 요금제를 사용하고 있나요?		
intent_내_요금제_문의	제가 지금 쓰는 요금제 뭔가요?		
intent_내_요금제_문의	지금 내가 쓰는 요금제 좀 알려주겠니?		
intent_내_요금제_문의	지금 사용 중인 요금제 어떤 건지 좀 알려줘		
intent_내_요금제_문의	지금 사용 중인 요금제 확인 부탁합니다		
intent_내_요금제_문의	지금 사용 중인 요금제 확인 좀 부탁해요		
intent_내_요금제_문의	지금 사용 중인 요금제 문의할게요		
intent_내_요금제_문의	지금 쓰고 있는 요금 플랜이 뭔지 알려줘		
intent_내_요금제_문의	지금 쓰고 있는 요금제가 뭔가요?		
intent_내_요금제_문의	지금 쓰는 T 요금제 뭔지 알려주세요		
intent_내_요금제_문의	지금 쓰는 요금제 뭔지 알려줄래?		
intent_내_요금제_문의	지금 쓰는 요금제 확인 좀요		
intent_내_요금제_문의	지금 요금제 뭐 쓰는 중인지 알 수 있나요?		
intent_내_요금제_문의	지금 요금제 뭔지 확인 부탁합니다		
intent_내_요금제_문의	지금 요금제 쓰는 거 뭔가요?		
intent_내_요금제_문의	지금 제 요금제 뭔가요?		
intent_내_요금제_문의	지금 제가 가입된 요금제가 뭔가요?		
intent_내_요금제_문의	지금 제가 사용 중인 요금제 뭔지 알고 싶어서요		
intent_내_요금제_문의	지금 제가 사용하는 요금제가 뭔가요?		
intent_내_요금제_문의	현 사용 중 요금제 뭔지 알고 싶어		
intent_내_요금제_문의	현 이용 중인 요금상품 알아보기		
intent_내_요금제_문의	현재 가입돼 있는 요금제 뭐야?		
intent_내_요금제_문의	현재 가입되어 있는 요금제 뭔지 알려주세요		
intent_내_요금제_문의	현재 가입되어 있는 요금제 어떤 건가요?		
intent_내_요금제_문의	현재 가입된 요금제 뭐죠?		
intent_내_요금제_문의	현재 가입된 요금제 뭔지 알려주세요		
intent_내_요금제_문의	현재 가입된 요금제 뭔지 알아?		
intent_내_요금제_문의	현재 가입된 요금제 조회하기		
intent_내_요금제_문의	현재 가입된 요금제 확인		
intent_내_요금제_문의	현재 가입된 요금제가 궁금해요		
intent_내_요금제_문의	현재 가입된 요금플랜 이름이 뭐야?		
intent_내_요금제_문의	현재 내 요금제 문의		
intent_내_요금제_문의	현재 내 요금제 뭔지 알려줘		
intent_내_요금제_문의	현재 내가 사용하는 요금제		
intent_내_요금제_문의	현재 내가 쓰는 요금제 뭐야?		
intent_내_요금제_문의	현재 사용 요금제 확인하는 방법		
intent_내_요금제_문의	현재 사용 중인 요금제 문의합니다		
intent_내_요금제_문의	현재 사용 중인 요금제 어떻게 확인해 보나요?		
intent_내_요금제_문의	현재 사용 중인 요금제 어떻게 확인해보나요?		
intent_내_요금제_문의	현재 사용 중인 요금제 이름 좀 알려줘		
intent_내_요금제_문의	현재 사용 중인 요금제 정보 좀		
intent_내_요금제_문의	현재 사용중인 요금제 정보		
intent_내_요금제_문의	현재 사용중인 요금제에 대해 알고 싶어		
intent_내_요금제_문의	현재 사용하고 있는 요금제 확인 방법		
intent_내_요금제_문의	현재 사용하는 요금제 보는 방법		
intent_내_요금제_문의	현재 쓰고 있는 요금제 뭔지 좀 확인해줘		
intent_내_요금제_문의	현재 쓰고 있는 요금제 확인 방법 좀 알려주세요		
intent_내_요금제_문의	현재 요금제 뭐 쓰고 있는지 봐 주세요		
intent_내_요금제_문의	현재 요금제 어떤게 가입되어있는지 확인해주세요.		
intent_내_요금제_문의	현재 요금제 좀 알고 싶어서 문의드렸습니다		
intent_내_요금제_문의	현재 요금제 확인 방법 좀요		
intent_내_요금제_문의	현재 요금제가 뭔지 몰라서 문의드렸어요		
intent_내_요금제_문의	현재 이용 중 요금제 뭔지 알려주세요		
intent_내_요금제_문의	현재 이용 중인 요금제 어떻게 확인하나요?		
intent_내_요금제_문의	현재 이용 중인 요금제 정보 보여줘		
intent_내_요금제_문의	현재 제 요금 플랜 무엇인가요?		
intent_내_요금제_문의	현재 제가 쓰는 요금제 뭐예요?		
intent_내_요금제_문의	현제 제 요금 상품 어떤 건지 좀 알려주세요		
intent_요금제_추천_문의	괜찮은 요금제 가르쳐주세요		
intent_요금제_추천_문의	괜찮은 요금제 가르쳐줘		
intent_요금제_추천_문의	괜찮은 요금제 가르쳐줘요		
intent_요금제_추천_문의	괜찮은 요금제 몇 개 추천 부탁해		
intent_요금제_추천_문의	괜찮은 요금제 뭐 있어?		
intent_요금제_추천_문의	괜찮은 요금제로 추천해주세요		
intent_요금제_추천_문의	나에게 맞는 요금제		
intent_요금제_추천_문의	나에게 맞는 요금제 뭐 있어		
intent_요금제_추천_문의	나에게 맞는 요금제 뭐 있을까		
intent_요금제_추천_문의	나에게 맞는 요금제 뭐가 있으려나		
intent_요금제_추천_문의	나에게 맞는 요금제 뭐가 있을까		
intent_요금제_추천_문의	나에게 맞는 요금제가 뭘까		
intent_요금제_추천_문의	나에게 맞는 요금제가 어떤 걸까		
intent_요금제_추천_문의	나하고 맞는 요금제 찾아봐		
intent_요금제_추천_문의	나하고 맞는 요금제 찾아줘		
intent_요금제_추천_문의	나하고 맞는 요금제 추천해줘		
intent_요금제_추천_문의	나하고 맞는 요금제는 어떤 게 있냐		
intent_요금제_추천_문의	나하고 맞는 요금제는 어떤 게 있니		
intent_요금제_추천_문의	나하고 맞는 요금제는 어떤 게 있으려나		
intent_요금제_추천_문의	나하고 맞는 요금제는 어떤 게 있을까		
intent_요금제_추천_문의	나한테 괜찮은 요금제 뭐 있나 확인 해볼래		
intent_요금제_추천_문의	나한테 괜찮은 요금제 뭐가 있나 보여줘		
intent_요금제_추천_문의	나한테 괜찮은 요금제 보여줘		
intent_요금제_추천_문의	나한테 괜찮은 요금제 좀 보자		
intent_요금제_추천_문의	나한테 괜찮은 요금제 좀 볼 수 있니?		
intent_요금제_추천_문의	나한테 맞는 요금제 추천		
intent_요금제_추천_문의	나한테 맞는 요금제 추천 한 번 부탁할게		
intent_요금제_추천_문의	나한테 맞는 요금제 추천 한 번 부탁해		
intent_요금제_추천_문의	나한테 맞는 요금제 추천 한 번 해줄래?		
intent_요금제_추천_문의	나한테 맞는 요금제 추천 한 번 해줘		
intent_요금제_추천_문의	나한테 맞는 요금제 추천해볼래?		
intent_요금제_추천_문의	나한테 맞는 요금제 추천해봐		
intent_요금제_추천_문의	나한테 맞는 요금제 추천해줘		
intent_요금제_추천_문의	나한테 맞는 요금제 추천해줘 봐		
intent_요금제_추천_문의	나한테 맞는 요금제 추천해줘 봐봐		
intent_요금제_추천_문의	나한테 알맞은 요금제 좀 찾아주면 좋겠는데		
intent_요금제_추천_문의	나한테 알맞은 요금제 찾고 있는데 추천 좀		
intent_요금제_추천_문의	나한테 알맞은 요금제 찾고 있는데 추천 해줄 수 있니		
intent_요금제_추천_문의	나한테 알맞은 요금제 찾아보려고 하니까 추천 좀 해줘		
intent_요금제_추천_문의	나한테 알맞은 요금제 찾아주라		
intent_요금제_추천_문의	나한테 알맞은 요금제 찾아줄 수 있니		
intent_요금제_추천_문의	나한테 알맞은 요금제를 찾고 있어		
intent_요금제_추천_문의	나한테 적합한 요금제 몇 개 띄워줘봐		
intent_요금제_추천_문의	나한테 적합한 요금제 몇 개 보여줘		
intent_요금제_추천_문의	나한테 적합한 요금제 몇 개 알려줘		
intent_요금제_추천_문의	나한테 적합한 요금제 뭐가 있나 알려줘봐		
intent_요금제_추천_문의	나한테 적합한 요금제 알려줄래		
intent_요금제_추천_문의	나한테 적합한 요금제 추천		
intent_요금제_추천_문의	나한테 적합한 요금제 추천해주기		
intent_요금제_추천_문의	내 사용 패턴하고 맞는 요금제는 뭐가 있을까요? 		
intent_요금제_추천_문의	내 사용패턴에 맞는 요금제		
intent_요금제_추천_문의	내 사용패턴에 맞는 요금제 몇 개 추천해봐		
intent_요금제_추천_문의	내 사용패턴에 맞는 요금제 찾기		
intent_요금제_추천_문의	내 사용패턴에 맞는 요금제 찾아줘라		
intent_요금제_추천_문의	내 사용패턴에 맞는 요금제 추천		
intent_요금제_추천_문의	내 사용패턴에 맞는 요금제 추천해		
intent_요금제_추천_문의	내 사용패턴에 맞는 요금제 추천해줘		
intent_요금제_추천_문의	내 사용패턴하고 맞는 요금제 찾아서 추천 좀		
intent_요금제_추천_문의	내 사용패턴하고 맞는 요금제가 무슨 요금제인지 추천해봐		
intent_요금제_추천_문의	내 사용패턴하고 맞는 요금제는 뭐야?		
intent_요금제_추천_문의	내 사용패턴하고 맞는 요금제는 어떤 거야?		
intent_요금제_추천_문의	내 사용패턴하고 맞는 요금제는 어떤 요금제인지 보여줘		
intent_요금제_추천_문의	내 사용패턴하고 맞는 요금제를 찾고 있어		
intent_요금제_추천_문의	내가 쓸 만한 요금제 추천		
intent_요금제_추천_문의	내가 쓸 만한 요금제 추천해주는 게 가능하려나?		
intent_요금제_추천_문의	내가 쓸 만한 요금제 추천해줄 수 있니?		
intent_요금제_추천_문의	내가 쓸 만한 요금제로 추천 부탁할게		
intent_요금제_추천_문의	내가 쓸 만한 요금제로 추천해줄 수 있니		
intent_요금제_추천_문의	새로 나온 요금제 중에서 괜찮은 거		
intent_요금제_추천_문의	새로 나온 요금제 중에서 괜찮은 거 뭐 있어?		
intent_요금제_추천_문의	새로 나온 요금제 중에서 괜찮은 거 추천해볼래?		
intent_요금제_추천_문의	새로 나온 요금제 중에서 괜찮은 거 추천해줄 수 있어		
intent_요금제_추천_문의	새로 나온 요금제 중에서 내가 쓸 만한 거		
intent_요금제_추천_문의	새로 나온 요금제 중에서 내가 쓸 만한 거 추천 부탁한다		
intent_요금제_추천_문의	새로 나온 요금제 중에서 내가 쓸 만한 거로 추천		
intent_요금제_추천_문의	새로 나온 요금제 중에서 내가 쓸 만한 거로 추천해줘		
intent_요금제_추천_문의	새로 나온 요금제 중에서 내가 쓸 만한 요금제 뭐 있니		
intent_요금제_추천_문의	새로 출시된 요금제 추천		
intent_요금제_추천_문의	새로 출시된 요금제 추천 부탁해요		
intent_요금제_추천_문의	새로 출시된 요금제 추천하는 것도 가능해?		
intent_요금제_추천_문의	새로 출시된 요금제도 추천해줄 수 있어?		
intent_요금제_추천_문의	새로 출시된 요금제로 추천 부탁해		
intent_요금제_추천_문의	새로 출시된 요금제로 추천 좀 해줘요		
intent_요금제_추천_문의	새로운 요금제 추천 받고 싶은데 어떻게 해		
intent_요금제_추천_문의	새로운 요금제 추천받고 싶어		
intent_요금제_추천_문의	새로운 요금제 추천받고 싶어요		
intent_요금제_추천_문의	새로운 요금제 추천해주라		
intent_요금제_추천_문의	새로운 요금제 추천해줄 수 있을까?		
intent_요금제_추천_문의	새로운 요금제로 추천받고 싶은데		
intent_요금제_추천_문의	새로운 요금제로 추천받을 수 있을까?		
intent_요금제_추천_문의	쓰기 좋은 요금제 소개		
intent_요금제_추천_문의	쓰기 좋은 요금제 소개 부탁해요		
intent_요금제_추천_문의	쓰기 좋은 요금제 소개도 해주나요?		
intent_요금제_추천_문의	쓰기 좋은 요금제 소개해줄 수 있니?		
intent_요금제_추천_문의	쓰기 좋은 요금제 소개해줄래?		
intent_요금제_추천_문의	쓰기 좋은 요금제 소개해줘		
intent_요금제_추천_문의	쓸 만한 요금제 뭐 있는지 아냐		
intent_요금제_추천_문의	쓸 만한 요금제 뭐 있는지 알아?		
intent_요금제_추천_문의	쓸 만한 요금제 뭐 있어?		
intent_요금제_추천_문의	쓸 만한 요금제 뭐 있어요?		
intent_요금제_추천_문의	쓸 만한 요금제 뭐 있을까?		
intent_요금제_추천_문의	아무 요금제 추천		
intent_요금제_추천_문의	아무 요금제 추천해봐		
intent_요금제_추천_문의	아무 요금제 추천해줘		
intent_요금제_추천_문의	아무 요금제나 추천 한 번 해봐		
intent_요금제_추천_문의	아무 요금제나 추천해볼래?		
intent_요금제_추천_문의	아무 요금제나 추천해줘봐		
intent_요금제_추천_문의	요금제 나에게 맞는 거로 추천		
intent_요금제_추천_문의	요금제 나에게 맞는 거로 추천해볼래?		
intent_요금제_추천_문의	요금제 나에게 맞는 거로 추천해봐		
intent_요금제_추천_문의	요금제 나에게 맞는 거로 추천해주면 좋겠는데		
